epoch,train,valid
1,0.032551564276218414,0.04075236991047859
2,0.06952962279319763,0.09878595918416977
3,0.12096895277500153,0.13751399517059326
4,0.17915035784244537,0.20454713702201843
5,0.22767385840415955,0.23071449995040894
6,0.27649548649787903,0.262662410736084
7,0.32423681020736694,0.3108396530151367
8,0.3885394036769867,0.3494086265563965
9,0.4528001546859741,0.4100743532180786
10,0.5076704025268555,0.46187153458595276
11,0.5595605373382568,0.48765674233436584
12,0.6164736747741699,0.5355422496795654
13,0.653504490852356,0.5356305837631226
14,0.674321711063385,0.575090229511261
15,0.7057223320007324,0.5850827693939209
16,0.7329308986663818,0.6265736818313599
17,0.7555047869682312,0.6114153265953064
18,0.7699733376502991,0.6165566444396973
19,0.7835671901702881,0.6490046977996826
20,0.7873536348342896,0.6335309743881226
21,0.7960060238838196,0.6530141830444336
22,0.8076318502426147,0.6627110838890076
23,0.8254398107528687,0.6713197231292725
24,0.8348877429962158,0.675080418586731
25,0.844151496887207,0.6843689680099487
26,0.8536809682846069,0.7182445526123047
27,0.8644658923149109,0.7143551707267761
28,0.8721238374710083,0.7076642513275146
29,0.875606894493103,0.6973247528076172
30,0.8825179934501648,0.712885856628418
31,0.8864994645118713,0.6835157871246338
32,0.8907724618911743,0.7079821825027466
33,0.8924708366394043,0.7140628099441528
34,0.8949646353721619,0.7109757661819458
35,0.8964346647262573,0.7158300876617432
36,0.8995689153671265,0.7391669154167175
37,0.901515781879425,0.72816002368927
38,0.9029541015625,0.7238160371780396
39,0.9043794274330139,0.7394075393676758
40,0.9054257273674011,0.7329156398773193
41,0.9057057499885559,0.715753972530365
42,0.9067521691322327,0.7225338220596313
43,0.9088973999023438,0.72579026222229
44,0.9112712144851685,0.7060588598251343
45,0.9123719930648804,0.7332746982574463
46,0.9140121340751648,0.708133339881897
47,0.915751576423645,0.7350070476531982
48,0.9159654378890991,0.7321979999542236
49,0.9168663024902344,0.6986911296844482
50,0.9187242984771729,0.6925238370895386
51,0.919111967086792,0.7207086086273193
52,0.9195432662963867,0.6812036037445068
53,0.9225919842720032,0.7194548845291138
54,0.9232552647590637,0.7138998508453369
55,0.9267685413360596,0.7089440822601318
56,0.9268910884857178,0.7305291891098022
57,0.928558349609375,0.7087153196334839
58,0.928544819355011,0.725929856300354
59,0.9286239147186279,0.7284194231033325
60,0.9309730529785156,0.7167559266090393
61,0.9306358695030212,0.7131960391998291
62,0.9317723512649536,0.6778236031532288
63,0.9332340359687805,0.709416925907135
64,0.9342036247253418,0.7113442420959473
65,0.9355012774467468,0.6968846321105957
66,0.9366433620452881,0.7095023393630981
67,0.9371638298034668,0.7195271253585815
68,0.9373053312301636,0.7064822912216187
69,0.9381298422813416,0.7052764892578125
70,0.9377835392951965,0.6975984573364258
71,0.938035249710083,0.6878634691238403
72,0.9383314251899719,0.6608988642692566
73,0.9383068084716797,0.6864139437675476
74,0.939123272895813,0.7132894992828369
75,0.9393313527107239,0.7147257924079895
76,0.9378886222839355,0.7162284255027771
77,0.9405295848846436,0.7220211029052734
78,0.9410741329193115,0.7087182402610779
79,0.9419166445732117,0.728298544883728
80,0.9434903860092163,0.7131779193878174
81,0.9447042346000671,0.7262128591537476
82,0.9453558325767517,0.7378114461898804
83,0.9457564949989319,0.7219064235687256
84,0.945980966091156,0.7255387306213379
85,0.946846604347229,0.7198326587677002
86,0.947407603263855,0.7174524068832397
87,0.9476669430732727,0.7069642543792725
88,0.9481610655784607,0.7063472270965576
89,0.9484292268753052,0.7122544050216675
90,0.9479374289512634,0.7345224618911743
91,0.9456689357757568,0.7008082866668701
92,0.9462313652038574,0.6950633525848389
93,0.9488760232925415,0.7135612964630127
94,0.9493956565856934,0.7048470377922058
95,0.9492583274841309,0.7079607248306274
96,0.9503932595252991,0.7035190463066101
97,0.9508593678474426,0.7110933065414429
98,0.9512401819229126,0.7021702527999878
99,0.9517694115638733,0.7173371315002441
100,0.952337920665741,0.7217128276824951
