epoch,train,valid
1,0.0823298990726471,0.12452830374240875
2,0.14739097654819489,0.18867924809455872
3,0.21289947628974915,0.2528302073478699
4,0.2736782431602478,0.3207547068595886
5,0.3245243430137634,0.3358490467071533
6,0.37120765447616577,0.37358492612838745
7,0.41211768984794617,0.4150943458080292
8,0.4597703218460083,0.43396225571632385
9,0.5162553191184998,0.4830188751220703
10,0.5640527009963989,0.5283018946647644
11,0.6093014478683472,0.5509433746337891
12,0.6520170569419861,0.5849056243896484
13,0.6852408051490784,0.5773584842681885
14,0.7009413242340088,0.6113207340240479
15,0.7251275777816772,0.6075471639633179
16,0.7476388216018677,0.6528302431106567
17,0.7668954133987427,0.6339622735977173
18,0.7820799946784973,0.6377358436584473
19,0.794251561164856,0.6716980934143066
20,0.7988242506980896,0.649056613445282
21,0.8060582876205444,0.6679245233535767
22,0.8143741488456726,0.6679245233535767
23,0.8314160108566284,0.6830189228057861
24,0.8400561213493347,0.6792452931404114
25,0.8474211692810059,0.6867924928665161
26,0.8559131622314453,0.7207547426223755
27,0.8644454479217529,0.7132075428962708
28,0.8718963265419006,0.705660343170166
29,0.875429093837738,0.701886773109436
30,0.8819950222969055,0.7132075428962708
31,0.8859034180641174,0.6905660629272461
32,0.8900394439697266,0.7094339728355408
33,0.8914841413497925,0.7207547426223755
34,0.89421546459198,0.7169811725616455
35,0.8959158062934875,0.7169811725616455
36,0.8987518548965454,0.7396226525306702
37,0.9010765552520752,0.7283018827438354
38,0.9024364948272705,0.7245283126831055
39,0.9034660458564758,0.7471698522567749
40,0.9047867059707642,0.7320754528045654
41,0.9049204587936401,0.7169811725616455
42,0.906528890132904,0.7245283126831055
43,0.9085739850997925,0.7358490228652954
44,0.910459578037262,0.7094339728355408
45,0.9117771983146667,0.7358490824699402
46,0.9133825302124023,0.7132075428962708
47,0.9149048328399658,0.7396226525306702
48,0.9156069755554199,0.7358490824699402
49,0.9165034294128418,0.7056604027748108
50,0.9182227253913879,0.6867924928665161
51,0.9190729856491089,0.7245283126831055
52,0.9191216230392456,0.6830188632011414
53,0.9222143888473511,0.7283018827438354
54,0.9229184985160828,0.7169811725616455
55,0.9260416030883789,0.7207547426223755
56,0.9268007278442383,0.7358490228652954
57,0.9281225204467773,0.7169811129570007
58,0.9282993674278259,0.7320755124092102
59,0.9283869862556458,0.7358490824699402
60,0.9307718276977539,0.7207547426223755
61,0.9301170706748962,0.7207547426223755
62,0.9315454363822937,0.6867924928665161
63,0.9325680732727051,0.7169811129570007
64,0.933761477470398,0.7245283126831055
65,0.9353854060173035,0.701886773109436
66,0.9367094039916992,0.7169811725616455
67,0.9371242523193359,0.7283018827438354
68,0.937412440776825,0.7132075428962708
69,0.9380397796630859,0.7132075428962708
70,0.9378434419631958,0.701886773109436
71,0.9378659129142761,0.6905660629272461
72,0.9380990266799927,0.6716980934143066
73,0.9384390711784363,0.6943396329879761
74,0.9393562078475952,0.7094339728355408
75,0.9393014907836914,0.7207547426223755
76,0.9381445050239563,0.7245283126831055
77,0.9404599666595459,0.7245283126831055
78,0.9411855340003967,0.7132076025009155
79,0.9418256878852844,0.7283018827438354
80,0.9434047937393188,0.7169811129570007
81,0.9445339441299438,0.7320754528045654
82,0.9451984167098999,0.7433962225914001
83,0.9455061554908752,0.7169811725616455
84,0.9458379745483398,0.7320755124092102
85,0.9466585516929626,0.7245283126831055
86,0.9471142888069153,0.7245283126831055
87,0.9473657608032227,0.7169811129570007
88,0.9477763175964355,0.7094339728355408
89,0.9480929374694824,0.7169811129570007
90,0.9478168487548828,0.7358490228652954
91,0.9454406499862671,0.698113203048706
92,0.9460663795471191,0.698113203048706
93,0.9489320516586304,0.7207547426223755
94,0.949387788772583,0.7132075428962708
95,0.949241042137146,0.7132076025009155
96,0.950505256652832,0.7094339728355408
97,0.950834333896637,0.7132075428962708
98,0.9512220621109009,0.7094339728355408
99,0.9518269300460815,0.7207547426223755
100,0.9523946046829224,0.7245283126831055
