epoch,train,valid
1,0.01865668222308159,0.01886792480945587
2,0.01886792480945587,0.01886792480945587
3,0.01886792480945587,0.01886792480945587
4,0.01886792480945587,0.01886792480945587
5,0.01886792480945587,0.01886792480945587
6,0.01886792480945587,0.01886792480945587
7,0.01886792480945587,0.01886792480945587
8,0.01886792480945587,0.01886792480945587
9,0.01886792480945587,0.01886792480945587
10,0.01886792480945587,0.01886792480945587
11,0.018270354717969894,0.01886792480945587
12,0.01886792480945587,0.01886792480945587
13,0.03975481912493706,0.08301886916160583
14,0.09757903963327408,0.12075471878051758
15,0.14212113618850708,0.2037735879421234
16,0.16771182417869568,0.21509434282779694
17,0.17223623394966125,0.19622641801834106
18,0.1771596074104309,0.21509434282779694
19,0.18024682998657227,0.2037735879421234
20,0.18477492034435272,0.2037735879421234
21,0.19152018427848816,0.2339622676372528
22,0.20540863275527954,0.23018868267536163
23,0.21044734120368958,0.24528302252292633
24,0.21832874417304993,0.26037734746932983
25,0.23170867562294006,0.26037734746932983
26,0.23808950185775757,0.2641509473323822
27,0.24411962926387787,0.26792454719543457
28,0.2502238154411316,0.26792454719543457
29,0.2524409890174866,0.29056602716445923
30,0.25977951288223267,0.2792452871799469
31,0.26416799426078796,0.27547168731689453
32,0.26565396785736084,0.2792452871799469
33,0.27104461193084717,0.30188679695129395
34,0.28166770935058594,0.2943396270275116
35,0.286903977394104,0.29811322689056396
36,0.29267317056655884,0.30188679695129395
37,0.3005828261375427,0.31320756673812866
38,0.30696040391921997,0.3207547068595886
39,0.31082913279533386,0.32830190658569336
40,0.3143567442893982,0.324528306722641
41,0.3198254704475403,0.3358490467071533
42,0.3283468186855316,0.350943386554718
43,0.3369618058204651,0.31698113679885864
44,0.3434256911277771,0.350943386554718
45,0.3508661985397339,0.34339624643325806
46,0.35474348068237305,0.3547169864177704
47,0.35968542098999023,0.34716981649398804
48,0.3676534593105316,0.3547169864177704
49,0.3797759711742401,0.36226415634155273
50,0.389730304479599,0.37735849618911743
51,0.4018402695655823,0.3698113262653351
52,0.4089219570159912,0.3698113262653351
53,0.420933336019516,0.37358492612838745
54,0.43051424622535706,0.40377360582351685
55,0.4343622922897339,0.4075471758842468
56,0.43911948800086975,0.40377360582351685
57,0.44148463010787964,0.40377360582351685
58,0.44527164101600647,0.4113207459449768
59,0.4582664370536804,0.3962264060974121
60,0.46685752272605896,0.4264150857925415
61,0.48253268003463745,0.4000000059604645
62,0.4870089888572693,0.4301886558532715
63,0.4887333810329437,0.4226415157318115
64,0.4891107976436615,0.4415094256401062
65,0.49469220638275146,0.4075471758842468
66,0.502008318901062,0.43396228551864624
67,0.510285496711731,0.4264150857925415
68,0.5124118328094482,0.43396228551864624
69,0.5185110569000244,0.471698135137558
70,0.5383274555206299,0.4679245352745056
71,0.5520343780517578,0.498113214969635
72,0.5655698776245117,0.4716981053352356
73,0.5736980438232422,0.4867924451828003
74,0.5919660329818726,0.49056604504585266
75,0.6009141802787781,0.5132075548171997
76,0.6054964661598206,0.498113214969635
77,0.6195856928825378,0.5094339847564697
78,0.6285350322723389,0.49433964490890503
79,0.6354826092720032,0.5396226644515991
80,0.6448941230773926,0.5433962345123291
81,0.6631910800933838,0.5584905743598938
82,0.6781365871429443,0.592452883720398
83,0.6915745735168457,0.5962264537811279
84,0.7059685587882996,0.5962264537811279
85,0.7148294448852539,0.5773584842681885
86,0.7193335890769958,0.6188679337501526
87,0.7215773463249207,0.6037735939025879
88,0.7226772308349609,0.6226415634155273
89,0.7258930206298828,0.6075471639633179
90,0.733900785446167,0.6150943040847778
91,0.7394273281097412,0.6301887035369873
92,0.7415993213653564,0.5924528241157532
93,0.7436277866363525,0.6264150738716125
94,0.7482085824012756,0.6301887035369873
95,0.7591122388839722,0.6301887035369873
96,0.7713506817817688,0.6339622735977173
97,0.7792661190032959,0.6264150738716125
98,0.780544102191925,0.6377358436584473
99,0.7832010984420776,0.6415094137191772
100,0.7894507646560669,0.645283043384552
