epoch,train,valid
1,3.847705666224162,3.776051235198975
2,3.767368415991465,3.6913599491119387
3,3.720189032951991,3.745000791549683
4,3.6864224930604297,3.6836833477020265
5,3.6593797783056896,3.6381548404693604
6,3.6336317360401154,3.6691412925720215
7,3.6093473970890044,3.6122722148895265
8,3.5941527406374614,3.624356985092163
9,3.576462350289027,3.631644868850708
10,3.566155511140823,3.6034343242645264
11,3.5505016446113586,3.5359639644622805
12,3.5247812449932097,3.5399923801422117
13,3.5092117468516033,3.614559698104858
14,3.474800608555476,3.5278038501739504
15,3.435347266991933,3.469851922988892
16,3.406486225128174,3.4350123405456543
17,3.3634327828884123,3.459278631210327
18,3.3395536323388417,3.443474626541138
19,3.298580737908681,3.3873023986816406
20,3.27186939517657,3.4598336219787598
21,3.249452751874924,3.3933401584625242
22,3.2185638507207233,3.3799951553344725
23,3.195630844434102,3.303958225250244
24,3.1646665970484418,3.292934799194336
25,3.1492295344670613,3.286096286773682
26,3.1275599817434947,3.279594087600708
27,3.1016212542851767,3.231027126312256
28,3.0888327797253927,3.3228423595428467
29,3.0827180286248526,3.2569955825805663
30,3.0749618391195934,3.239519500732422
31,3.067532787720362,3.223538398742676
32,3.0609043618043263,3.2411074161529543
33,3.0553258498509726,3.2103772163391113
34,3.0515516777833303,3.242472791671753
35,3.0448544144630434,3.241412353515625
36,3.042716226975123,3.220546531677246
37,3.040527602036794,3.242694044113159
38,3.0389468093713123,3.265767955780029
39,3.040375723441442,3.2511515617370605
40,3.0384402056535085,3.2575281143188475
41,3.035490254561106,3.2010759353637694
42,3.0306287884712217,3.285878849029541
43,3.0323483844598136,3.2139968395233156
44,3.0351612706979116,3.2335016250610353
45,3.035753764708837,3.220745801925659
46,3.0290331661701204,3.2012380599975585
47,3.029431374867757,3.2317412853240968
48,3.0283894797166186,3.224426603317261
49,3.027461745341619,3.2072043895721434
50,3.0295665224393207,3.184190797805786
51,3.030506670475006,3.1782506465911866
52,3.0291796962420148,3.1982943058013915
53,3.037692075967789,3.2189401626586913
54,3.029182191689809,3.1738426208496096
55,3.030390526851018,3.183881664276123
56,3.0217815736929574,3.186709499359131
57,3.02342924674352,3.17860803604126
58,3.0246997555096944,3.238102436065674
59,3.0265607873598737,3.2111158847808836
60,3.027091548840205,3.206850051879883
61,3.027782706419627,3.236009979248047
62,3.023148343960444,3.2303794384002686
63,3.0232566634813947,3.1735216617584228
64,3.028306253751119,3.1652594089508055
65,3.022037273645401,3.158819246292114
66,3.022622323036194,3.186578464508057
67,3.02365022500356,3.209521198272705
68,3.0233231941858927,3.1822518348693847
69,3.0244266629219054,3.258912944793701
70,3.020358407497406,3.1858684539794924
71,3.019678815205892,3.1706124782562255
72,3.022746580839157,3.2135144233703614
73,3.019680368900299,3.163856792449951
74,3.0199900408585867,3.145949125289917
75,3.022581777969996,3.184094953536987
76,3.0239789823691052,3.13741135597229
77,3.021279346942902,3.190078926086426
78,3.0186961154143015,3.1768967151641845
79,3.0182813783486684,3.1598366260528565
80,3.020273586114248,3.1745424270629883
81,3.0200717647870383,3.1794370651245116
82,3.020101370414098,3.134190320968628
83,3.0192550122737885,3.1968703269958496
84,3.0205733021100363,3.161186408996582
85,3.0223026851813,3.2153608798980713
86,3.0223166127999623,3.183626413345337
87,3.0192510366439818,3.179512882232666
88,3.017404794692993,3.148209571838379
89,3.019616504510244,3.172569990158081
90,3.021272697051366,3.1981177806854246
91,3.0174185474713644,3.1497926712036133
92,3.0204014142354327,3.224276542663574
93,3.019424400726954,3.158464241027832
94,3.019552399714788,3.127985048294067
95,3.0178221225738526,3.145755910873413
96,3.0197516779104867,3.141941022872925
97,3.0194381097952525,3.1650635242462157
98,3.0163512309392293,3.148980808258057
99,3.017150366306305,3.1604090690612794
100,3.0178541620572408,3.153769874572754
101,3.018675555785497,3.2147157192230225
102,3.01835724512736,3.1156155586242678
103,3.017156841357549,3.172773551940918
104,3.0214913030465445,3.155864381790161
105,3.0161611179510754,3.1295544624328615
106,3.016244419415792,3.1388667106628416
107,3.016659454504649,3.136591148376465
108,3.01914431254069,3.1290833950042725
109,3.0190979719161986,3.148619508743286
110,3.0166893800099692,3.1345707416534423
111,3.0159380972385406,3.13759298324585
112,3.019341204563777,3.152238607406616
113,3.0174332122008005,3.1482100009918215
114,3.015484929084778,3.1601959705352782
115,3.016835097471873,3.15261173248291
116,3.0178493281205494,3.1285929679870605
117,3.016578749815623,3.1466088771820067
118,3.016665937503179,3.1280039310455323
119,3.0157805263996122,3.174650287628174
120,3.01624729235967,3.15866904258728
